id;test;ctrl;valence;time;q1;q2;q3;q4;q5;q6;q7;q8;q9;q10;q11;q12;age;gender;income;work;car;edu;device;day;hour
2;5;6;3;1589;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;5;6;2;1323;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;1;5;2;1596;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;6;6;1;1388;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;4;7;4;1642;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;1;6;1;1475;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;6;7;2;2188;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;5;5;4;2485;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;2;6;1;1316;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;6;7;1;1780;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;6;7;2;1684;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;6;7;1;1491;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;5;7;2;1907;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;2;5;4;1612;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;5;5;4;1997;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;3;6;2;2509;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;5;7;3;1572;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;5;7;4;1972;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
2;6;5;2;3996;4;2;4;4;7;7;7;6;6;6;5;4;19.0;1.0;1.0;0.0;1;3.0;1;4;17
3;2;6;1;1332;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;5;6;1;1746;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;2;7;3;1399;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;5;7;3;1083;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;6;7;3;1790;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;1;5;5;1294;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;6;5;4;1682;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;3;5;5;1289;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;3;6;2;2141;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;4;7;3;1779;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;5;5;5;1850;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;6;7;2;1200;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;1;6;1;2291;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;6;6;1;1840;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;6;7;3;1349;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;3;7;3;1641;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;5;7;4;2270;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;4;7;1;1634;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;1;7;3;1822;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;5;6;1;2176;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;6;6;1;1342;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;3;7;3;1693;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
3;5;5;5;1392;7;7;7;7;5;4;6;7;7;7;7;7;20.0;0.0;1.0;0.0;0;3.0;0;6;14
